    99      -1      -1            -1           0           4         5          99       1              -1          -1
    99      -1      -1            -1           1          -1        -1          -1      -1              -1          -1
    99      -1      -1            -1           2           2         1          -1      -1              -1          -1
    99      -1      -1            -1           3          -1        -1          -1      -1              -1          -1
    99      -1      -1            -1           8          -1        -1          -1      -1              -1          -1
    99      -1      -1            -1           6          -1        -1          99       1              -1          -1
    99      -1      -1            -1          22           4         5          99       1              -1          -1
    99      -1      -1            -1          22           4         5          99       1              -1          -1
}
{23  13   8  10    0  750
    99      51       0             1          -1          -1        -1          -1      -1              -1          -1
    99      56       0             3          -1          -1        -1          -1      -1              -1          -1
    99      55       0             3          -1          -1        -1          -1      -1              -1          -1
    99      49       0             3          -1          -1        -1          -1      -1              -1          -1
    99      -1       0             2           0           4         5          99       1              -1          -1
    99      -1       0             1           1          -1        -1          -1      -1              -1          -1
    99      -1       0             1           2           2         1          -1      -1              -1          -1
    99      -1      -1            -1           3          -1        -1          -1      -1              -1          -1
    99      -1       0             2           6          -1        -1          99       1              -1          -1
    99      -1      -1            -1           8          -1        -1          -1      -1              -1          -1
    99      -1      -1            -1          22           4         5          99       1              -1          -1
    99      -1      -1            -1          22           4         5          99       1              -1          -1
    99      -1      -1            -1          22           4         5          99       1              -1          -1
    99      -1      -1            -1          22           4         5          99       1              -1          -1
    99      -1      -1            -1          33          -1        -1          -1      -1              -1          -1
	99      88       0             1          -1           4         5          -1      -1              -1          -1
}
{24  13   8  10    0  330
    -1      91       0             2          -1          -1        -1          -1      -1              -1          -1
    99      55       0             4          -1          -1        -1          -1      -1              -1          -1
    99      -1      -1            -1           0           4         5          99       1              -1          -1
    99      -1       0             2          22           4         5          99       1               4           1
    99      -1      -1            -1           1          -1        -1          -1      -1              -1          -1
    99      -1      -1            -1           2           2         1          -1      -1              -1          -1
    99      -1      -1            -1           3          -1        -1          -1      -1              -1          -1
    99      -1      -1            -1          22           4         5          99       1              -1          -1
    99      -1      -1            -1          22           4         5          99       1              -1          -1
}
// Stack Owner  Min Units   Max Units    Power Min   Power Max
//  Owner   Kind    Min Number    Max Number  MoveType    Statistic Stat Value  Weapon  Weapon Value    Resource    Resource Value
{25  13   8  10    0  400
    -1      91       0             2          -1          -1        -1          -1      -1              -1          -1
    99      57       0             3          -1          -1        -1          -1      -1              -1          -1
    99      -1       0             2          -1           0         3          99       1               4           1
    99      -1      -1            -1           0           4         5          99       1              -1          -1
    99      -1      -1            -1           1          -1        -1          -1      -1              -1          -1
    99      -1      -1            -1           2           2         1          -1      -1              -1          -1
    99      -1      -1            -1           3          -1        -1          -1      -1              -1          -1
    99      -1       1             2           6          -1        -1          99       1               4           1
    99      -1      -1            -1          22           4         5          99       1              -1          -1
    99      -1      -1            -1          22           4         5          99       1              -1          -1
}
{26  13   8  10   -1    -1
    99      -1      -1            -1          -1           1         2          -1      -1              -1          -1
}
{27  13   8  10   -1    -1
    99      -1      -1            -1          -1           1         2          -1      -1              -1          -1
}
{28  13   8  10   -1    -1
    99      -1      -1            -1          -1           1         2          -1      -1              -1          -1
}
{29  13   8  10   -1    -1
    99      -1      -1            -1          -1           1         2          -1      -1              -1          -1
}
// Stack Owner  Min Units   Max Units    Power Min   Power Max
//  Owner   Kind    Min Number    Max Number  MoveType    Statistic Stat Value  Weapon  Weapon Value    Resource    Resource Value
{30  13   8  10   -1    -1
    99      -1      -1            -1          -1           1         2          -1      -1              -1          -1
}
{31  13   8  10   -1    -1
    99      -1      -1            -1          -1           1         2          -1      -1              -1          -1
}
